,Bonds,CP,Capex,CashEquivalents,Depreciation,GrossProfit,Inventories,NetAssets,NetSales,OperatingProfit,OrdinaryIncomeLoss,ParseFlg,ProfitLoss,ROE,RequestFlg,ShareholdersEquity,Valuation,acPayable,acReceivable,campany_no,cfFinancing,cfInvesting,cfOperating,cpBonds,cpLoans,disclosureStatusFlg,docID,edinetCode,filerName,ltLoans,psBasicEarningsLoss,psNetAssets,season,series_data,stBonds,stLoans,tAssets,tIssuedShares,xbrlFlg,year
65,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EXV,E01961,大和冷機工業株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
66,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EXV,E01961,大和冷機工業株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
67,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EXV,E01961,大和冷機工業株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
68,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EXV,E01961,大和冷機工業株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
69,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EXV,E01961,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
70,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ENZ,E04625,株式会社　名古屋スポーツセンター,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
71,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ENZ,E04625,株式会社　名古屋スポーツセンター,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
72,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ENZ,E04625,株式会社　名古屋スポーツセンター,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
73,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ENZ,E04625,株式会社　名古屋スポーツセンター,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
74,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ENZ,E04625,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
75,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EVV,E02116,株式会社大日光・エンジニアリング,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
76,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EVV,E02116,株式会社大日光・エンジニアリング,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
77,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EVV,E02116,株式会社大日光・エンジニアリング,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
78,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EVV,E02116,株式会社大日光・エンジニアリング,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
79,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EVV,E02116,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
80,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004DZF,E04670,魚津観光開発株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
81,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004DZF,E04670,魚津観光開発株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
82,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004DZF,E04670,魚津観光開発株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
83,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004DZF,E04670,魚津観光開発株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
84,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004DZF,E04670,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
85,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ERD,E00315,美樹工業株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
86,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ERD,E00315,美樹工業株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
87,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ERD,E00315,美樹工業株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
88,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ERD,E00315,美樹工業株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
89,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ERD,E00315,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
90,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004D4K,E03393,株式会社スタジオアリス,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
91,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004D4K,E03393,株式会社スタジオアリス,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
92,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004D4K,E03393,株式会社スタジオアリス,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
93,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004D4K,E03393,株式会社スタジオアリス,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
94,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004D4K,E03393,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
95,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EFW,E01596,ＪＵＫＩ株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
96,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EFW,E01596,ＪＵＫＩ株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
97,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EFW,E01596,ＪＵＫＩ株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
98,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EFW,E01596,ＪＵＫＩ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
99,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EFW,E01596,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
100,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004F45,E04903,株式会社建設技術研究所,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
101,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004F45,E04903,株式会社建設技術研究所,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
102,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004F45,E04903,株式会社建設技術研究所,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
103,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004F45,E04903,株式会社建設技術研究所,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
104,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004F45,E04903,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
105,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004E4Z,E00133,金下建設株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
106,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004E4Z,E00133,金下建設株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
107,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004E4Z,E00133,金下建設株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
108,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004E4Z,E00133,金下建設株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
109,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004E4Z,E00133,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
110,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004F3O,E27046,株式会社グランディーズ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
111,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004F3O,E27046,株式会社グランディーズ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
112,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004F3O,E27046,株式会社グランディーズ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
113,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004F3O,E27046,株式会社グランディーズ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
114,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004F3O,E27046,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
115,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ELB,E04663,株式会社旭川国際ゴルフ場,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
116,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ELB,E04663,株式会社旭川国際ゴルフ場,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
117,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ELB,E04663,株式会社旭川国際ゴルフ場,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
118,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ELB,E04663,株式会社旭川国際ゴルフ場,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
119,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ELB,E04663,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
120,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EF8,E02257,株式会社シマノ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
121,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EF8,E02257,株式会社シマノ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
122,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EF8,E02257,株式会社シマノ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
123,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EF8,E02257,株式会社シマノ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
124,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EF8,E02257,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
125,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EYD,E04783,ロイヤルホールディングス株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
126,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EYD,E04783,ロイヤルホールディングス株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
127,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EYD,E04783,ロイヤルホールディングス株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
128,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EYD,E04783,ロイヤルホールディングス株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
129,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EYD,E04783,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
130,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EJS,E05666,クラウドゲート株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
131,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EJS,E05666,クラウドゲート株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
132,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EJS,E05666,クラウドゲート株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
133,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EJS,E05666,クラウドゲート株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
134,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EJS,E05666,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
